CountyName,Year,loading_kgha,months_available,mean_concentration_mgL,flow_mm,area_ha,NS,precipmm,Value,NS_lag1,NS_lag2,precip_lag1,loading_lag1,NS_precip,precip_z,Value_std
Adair,2011,11.006668911845043,12,2.928876754109293,278.16377344904765,147693.63480283634,36.9,819.7,164414.0,-17.3,-13.8,1155.0,20.201536827257954,30246.93,-0.4826184887028517,0.25752447919117905
Adair,2012,4.151914084436359,12,2.559155708708919,114.64041339495279,147693.63480283634,47.3,811.4,164414.0,36.9,-17.3,819.7,11.006668911845043,38379.219999999994,-0.5225407683582787,0.25752447919117905
Adair,2013,10.940513457341186,12,3.33998735855481,185.1171719900835,147693.63480283634,50.3,826.0,164414.0,47.3,36.9,811.4,4.151914084436359,41547.799999999996,-0.45231603547041965,0.25752447919117905
Adair,2014,14.255602303269487,12,3.069798206187959,399.477333180037,147693.63480283634,29.5,1425.3999999999999,164414.0,50.3,47.3,826.0,10.940513457341186,42049.299999999996,2.4307459435009924,0.25752447919117905
Adair,2015,15.872552847465203,12,2.976874836997957,460.1798387216974,147693.63480283634,0.0,1331.1,164414.0,29.5,50.3,1425.3999999999999,14.255602303269487,0.0,1.977171127656808,0.25752447919117905
Adair,2016,8.791614416326976,12,2.7638129946998657,297.8319871910139,147693.63480283634,3.6,961.2,164414.0,0.0,29.5,1331.1,15.872552847465203,3460.32,0.19798423072399998,0.25752447919117905
Adair,2017,6.745777231487677,12,2.523743802804039,223.0199594126553,147693.63480283634,10.5,939.8,164414.0,3.6,0.0,961.2,8.791614416326976,9867.9,0.09505208799795978,0.25752447919117905
Adair,2018,8.667141580628488,12,2.61361504177448,319.3754431707412,147693.63480283634,10.4,1033.6,164414.0,10.5,3.6,939.8,6.745777231487677,10749.439999999999,0.5462219472363955,0.25752447919117905
Adair,2019,8.675540790617461,12,2.246700081274771,437.1262586760937,147693.63480283634,0.4,1032.1,164414.0,10.4,10.5,1033.6,8.667141580628488,412.84,0.5390070774191498,0.25752447919117905
Adams,2001,11.164155075357241,10,3.4155158488030173,237.52488069359887,110198.97806915005,-4.8,860.1,100575.0,-10.1,,671.6999999999999,0.7901340018474979,-4128.48,-0.28829799495836556,-0.49254668461150664
Adams,2002,1.1453327420368262,10,2.0681486791521286,37.75587395429763,110198.97806915005,-10.9,668.1999999999999,100575.0,-4.8,-10.1,860.1,11.164155075357241,-7283.379999999999,-1.2113203402446757,-0.49254668461150664
Adams,2003,2.2655227462893364,10,2.6118513208478715,53.702442145139564,110198.97806915005,-12.2,685.0,100575.0,-10.9,-4.8,668.1999999999999,1.1453327420368262,-8357.0,-1.1305137982915228,-0.49254668461150664
Adams,2004,9.960507649274945,12,4.501685990685428,163.7394583514998,110198.97806915005,-11.7,981.0999999999999,100575.0,-12.2,-10.9,685.0,2.2655227462893364,-11478.869999999999,0.2937015036327933,-0.49254668461150664
Adams,2005,5.075652033862278,12,2.925421132194502,111.37552313849841,110198.97806915005,-3.4,744.6,100575.0,-11.7,-12.2,981.0999999999999,9.960507649274945,-2531.64,-0.8438429708862903,-0.49254668461150664
Adams,2006,2.885554998392667,12,3.576748595854762,70.51401404639849,110198.97806915005,-3.0,852.0,100575.0,-3.4,-11.7,744.6,5.075652033862278,-2556.0,-0.32725829197149287,-0.49254668461150664
Adams,2007,25.184917351834912,11,5.883623807467736,399.64497515526233,110198.97806915005,-4.7,1165.5,100575.0,-3.0,-3.4,852.0,2.885554998392667,-5477.85,1.1806494998328747,-0.49254668461150664
Adams,2008,19.25481389840017,8,4.169034433697034,440.9990474865174,110198.97806915005,-3.0,1144.5,100575.0,-4.7,-3.0,1165.5,25.184917351834912,-3433.5,1.0796413223914338,-0.49254668461150664
Adams,2009,7.862718517726216,9,3.5607232702964953,194.85115630772896,110198.97806915005,-10.2,852.1,100575.0,-3.0,-4.7,1144.5,19.25481389840017,-8691.42,-0.326777300650343,-0.49254668461150664
Adams,2010,22.20752589642547,12,3.5436847795844013,547.9845081937048,110198.97806915005,-14.4,1051.3,100575.0,-10.2,-3.0,852.1,7.862718517726216,-15138.72,0.6313574110798958,-0.49254668461150664
Adams,2011,10.04260864074971,12,3.170919905513314,247.88104274569153,110198.97806915005,39.8,752.1,100575.0,-14.4,-10.2,1051.3,22.20752589642547,29933.579999999998,-0.8077686218000615,-0.49254668461150664
Adams,2012,6.46266062333663,12,2.4174512576891276,145.77034005398662,110198.97806915005,52.4,758.5,100575.0,39.8,-14.4,752.1,10.04260864074971,39745.4,-0.7769851772464796,-0.49254668461150664
Adams,2013,17.223481455690713,12,3.998221351992955,196.02808481622841,110198.97806915005,43.7,795.6,100575.0,52.4,39.8,758.5,6.46266062333663,34767.72,-0.5985373970999339,-0.49254668461150664
Adams,2014,17.41154523002018,12,3.381665288795761,393.65584495304057,110198.97806915005,42.6,1267.3999999999999,100575.0,43.7,52.4,795.6,17.223481455690713,53991.24,1.6707796560844372,-0.49254668461150664
