CountyName,Year,Month,loading_kgha,load_covered_area_ha,n_valid_pieces,n_total_pieces,county_area_ha_from_pieces,coverage_frac
Lee,2012.0,5.0,0.8275153217511143,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2012.0,6.0,0.4187212625428279,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2012.0,7.0,0.06693684551652952,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2012.0,8.0,0.01745376168764338,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2012.0,9.0,0.013593761834102281,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2012.0,10.0,0.010890384199478634,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2012.0,11.0,0.0211821105787974,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2012.0,12.0,0.016327201310923127,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2013.0,1.0,0.02357538991134246,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2013.0,2.0,0.13749422855624865,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2013.0,3.0,0.4997572471318573,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2013.0,4.0,1.6891017901581051,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2013.0,5.0,3.332020148167485,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2013.0,6.0,3.623505984773829,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2013.0,7.0,1.8235339847663465,62092.40284863013,3.0,3.0,139532.37252081145,0.44500356244834127
Lee,2013.0,8.0,0.1302339325444471,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2013.0,9.0,0.01691902572746873,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2013.0,10.0,0.01750787177698338,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2013.0,11.0,0.0218281979838057,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2013.0,12.0,0.04959649290456232,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,1.0,0.016403246362358497,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,2.0,0.2950531317109753,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,3.0,0.18685978440976578,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,4.0,0.20688009365344046,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,5.0,0.46777142574644115,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,6.0,0.5738433917317662,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,7.0,1.2311566741717956,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,8.0,1.122469163960526,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,9.0,0.8014902402642143,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,10.0,1.58038894508145,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,11.0,0.48337429936151355,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2014.0,12.0,0.4889187599207022,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,1.0,0.4765084328221646,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,2.0,0.43554428582235416,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,3.0,0.47661417670295303,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,4.0,0.7820574006598454,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,5.0,1.433126227464326,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,6.0,4.491297983681615,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,7.0,4.687702598414225,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,8.0,1.187434646409493,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,9.0,0.786672597228155,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,10.0,0.3333804045690361,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,11.0,2.1053946251241396,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2015.0,12.0,3.812380564689751,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,1.0,2.0244785804539434,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,2.0,1.5971125592069382,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,3.0,1.338928490477616,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,4.0,2.3420765448792014,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,5.0,2.2392476923646196,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,6.0,1.6101582238128374,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,7.0,0.8169598063609989,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,8.0,0.4592637181137925,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,9.0,0.2608628595951652,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,10.0,0.6527780653231254,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,11.0,0.6586841862769302,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2016.0,12.0,0.5877470787089979,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,1.0,0.6880753580458017,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,2.0,0.3547850857852697,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,3.0,1.3919002043851543,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,4.0,2.7615200432346945,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,5.0,2.1933821589289186,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,6.0,1.1320926323158171,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,7.0,0.3849201649576536,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,8.0,0.07962773099472051,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2017.0,9.0,0.0024529533827134134,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2017.0,10.0,0.08876861954011875,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2017.0,11.0,0.07143862175547862,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2017.0,12.0,0.12438086529750023,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2018.0,1.0,0.06471679421077652,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,2.0,0.22163103924377492,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,3.0,0.48888130033552646,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,4.0,0.654457221967307,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,5.0,2.8038151328424106,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,6.0,1.0514837937423644,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,7.0,0.9685655618223602,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,8.0,1.6355969737845586,47477.15467914215,1.0,3.0,139532.37252081145,0.3402590654871927
Lee,2018.0,9.0,0.6572223210731148,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,10.0,2.3388858623499775,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,11.0,1.1172202144756413,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2018.0,12.0,1.5204183889273026,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,1.0,0.6297262466987928,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,2.0,0.8200194933684568,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,3.0,1.9186089819371108,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,4.0,0.727243316366182,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,5.0,4.158117281963959,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,6.0,2.24495068720652,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,7.0,1.0761651991546966,62092.40284863013,3.0,3.0,139532.37252081145,0.44500356244834127
Lee,2019.0,8.0,0.5537590722188234,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,9.0,0.0985460615185513,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,10.0,0.4536686787057334,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,11.0,0.4143158353944365,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2019.0,12.0,0.4456002649103573,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,1.0,0.48710410620049416,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,2.0,0.5636622137497534,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,3.0,1.078185970212527,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,4.0,1.048778272581208,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,5.0,1.23775045106701,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,6.0,2.366311219635962,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,7.0,0.40347186509628996,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,8.0,0.027280193623359636,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,9.0,0.005290935543740493,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,10.0,0.002212842604911083,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,11.0,0.046843240504899096,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Lee,2020.0,12.0,0.09110749876894095,62092.04919982496,2.0,3.0,139532.37252081145,0.4450010279196238
Linn,2000.0,1.0,0.2256609722427639,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,2.0,0.3584058333855139,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,3.0,0.6012276174483736,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,4.0,0.4359423469855578,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,5.0,1.1102612319694436,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,6.0,6.868034270764689,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,7.0,2.553396326532353,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,8.0,0.42119716379422023,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,9.0,0.14941419567170988,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,10.0,0.12421131406834532,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,11.0,0.21973436764633017,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2000.0,12.0,0.22954004624376512,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,1.0,0.24824916573557673,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,2.0,1.1436967077824647,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,3.0,3.4106917220710553,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,4.0,9.180434285053488,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,5.0,8.353444417008884,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,6.0,6.868050209633782,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,7.0,1.4819823358190574,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,8.0,0.29519014012504513,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,9.0,0.2520379593907294,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,10.0,0.4075091084774794,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,11.0,0.4098841632229387,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2001.0,12.0,0.32383910893445966,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,1.0,0.3284692865194374,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,2.0,0.34665588052376006,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,3.0,0.7670086832392146,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,4.0,0.6491300010945236,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,5.0,2.459937179535733,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,6.0,3.011105994458761,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,7.0,0.7941389334865512,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,8.0,0.7592768846006003,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,9.0,0.1372567292261631,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,10.0,0.3844885846510811,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,11.0,0.3963820156320007,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2002.0,12.0,0.2831240537630136,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,1.0,0.1830539267973508,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,2.0,0.1472846315878225,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,3.0,0.31836857741487684,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,4.0,0.4691221096813996,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,5.0,4.474098275343942,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,6.0,2.3023717577672533,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,7.0,2.805505181634907,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,8.0,0.16945894567079584,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,9.0,0.04775380208464785,187183.04834528235,5.0,6.0,187679.11384227598,0.9973568422887454
Linn,2003.0,10.0,0.0523995954001298,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,11.0,0.3633103953878031,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2003.0,12.0,0.36713724327973046,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,1.0,0.3016615484097458,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,2.0,0.5236123183162147,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,3.0,1.9106471037009711,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,4.0,1.7657025898679755,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,5.0,6.561613961966679,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,6.0,6.744030614579384,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,7.0,2.8587146153092093,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,8.0,0.9609865170520593,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,9.0,0.6668552622305755,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,10.0,0.3943640327166479,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,11.0,0.572597971653078,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2004.0,12.0,0.7473489205310629,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,1.0,0.5361535614226466,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,2.0,1.7127969998754398,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,3.0,0.9094818374673259,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,4.0,1.7936048080165303,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,5.0,2.7671376730524915,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,6.0,2.224411356955269,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,7.0,2.2947324921813013,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,8.0,0.28560604196163436,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,9.0,0.14221021890682015,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,10.0,0.5569989606285829,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,11.0,0.1884838528180986,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2005.0,12.0,0.3097890997969643,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,1.0,0.8403143540362245,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,2.0,0.42606608178344346,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,3.0,0.6878664606600833,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,4.0,4.206077299436038,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,5.0,3.8665041044375235,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,6.0,1.2690224903808298,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,7.0,0.5811297275891805,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,8.0,0.18857954816923872,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,9.0,0.53576930880675,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,10.0,0.4662669539852925,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,11.0,0.6802508737282886,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2006.0,12.0,2.084032321779596,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,1.0,2.126058828070801,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,2.0,0.9481225110739854,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,3.0,4.000709261047246,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,4.0,7.552021828005036,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,5.0,4.836706619828037,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,6.0,5.618007976804678,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,7.0,1.1952381459397012,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,8.0,2.494467323851738,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,9.0,1.5712864171716547,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,10.0,4.092412787725446,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,11.0,1.543148472041179,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2007.0,12.0,0.9043419540954569,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,1.0,1.1370288450120243,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,2.0,0.6640433546279427,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,3.0,3.756319838523638,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,4.0,8.490211600308706,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,5.0,6.188247843554685,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,6.0,18.53833460690259,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,7.0,4.761732824863645,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,8.0,0.9729885711398665,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2008.0,9.0,0.40814707747434914,187183.04834528235,5.0,6.0,187679.11384227598,0.9973568422887454
Linn,2008.0,10.0,0.4195613474279532,118785.57638559147,4.0,6.0,187679.11384227598,0.632918463614539
Linn,2008.0,11.0,0.5803226290944612,108220.945176509,3.0,6.0,187679.11384227598,0.5766275370814944
Linn,2008.0,12.0,0.5206515540431516,108220.945176509,3.0,6.0,187679.11384227598,0.5766275370814944
Linn,2009.0,1.0,0.5504210926832827,66515.37495054748,1.0,6.0,187679.11384227598,0.354410107703548
Linn,2009.0,2.0,1.8330559328945613,69151.97961966066,2.0,6.0,187679.11384227598,0.3684585791351052
Linn,2009.0,3.0,2.1309061490543444,69151.97961966066,2.0,6.0,187679.11384227598,0.3684585791351052
Linn,2009.0,4.0,2.170803601255022,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2009.0,5.0,4.320926834670045,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2009.0,6.0,4.196013576928818,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2009.0,7.0,2.380519541833831,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2009.0,8.0,1.1851043052273655,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2009.0,9.0,0.6394346560715637,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2009.0,10.0,2.1539489049280456,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2009.0,11.0,3.5604026044809047,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2009.0,12.0,1.6641909457037765,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,1.0,1.798046316052854,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,2.0,0.8667744089520287,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,3.0,6.050829661784528,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,4.0,2.8760956169761447,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,5.0,4.286084997928327,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,6.0,6.942663768086274,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,7.0,7.869021519620268,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,8.0,2.9457818330878074,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,9.0,1.335366756063625,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,10.0,1.2340000692762687,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,11.0,0.7213964875672535,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2010.0,12.0,0.8076027257988277,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,1.0,0.8907303689997104,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,2.0,2.119613623812868,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,3.0,3.6445623275808727,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,4.0,3.37378861962684,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,5.0,4.443224819444146,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,6.0,4.718610739211854,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,7.0,1.9619875652254504,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,8.0,0.3998505184005184,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,9.0,0.14562231020247693,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,10.0,0.11298607411844604,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,11.0,0.20386905573753145,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2011.0,12.0,0.47154998818848615,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2012.0,1.0,0.5003066260546085,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2012.0,2.0,0.49349804777756556,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2012.0,3.0,0.8392513536526119,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2012.0,4.0,0.7936867394051141,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2012.0,5.0,2.1201822758127973,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
Linn,2012.0,6.0,0.6925490188494879,187679.11384227595,6.0,6.0,187679.11384227598,0.9999999999999999
